id,left,top,right,bottom,District,DEM_mean,Slope_mean,LandCover_mean,ppp_sum,NDVI_JFM,NDVI_AMJ,NDVI_JAS,NDVI_OND,NDWI_JFM,NDWI_AMJ,NDWI_JAS,NDWI_OND,Soil_Phosp,Soil_Coppe,Soil_Iron,Soil_Magne,Rainfall,Soil_Boron,Soil_Alumi,Soil_Potas,LST_JFM,LST_AMJ,LST_JAS,LST_OND
8965,468564.9928,97771.7992000003,473564.9928,92771.7992000003,LUWERO,1068.8667,89.7519,2,2861.9,0.74,0.80,0.15,0.51,0.06,0.54,0.85,0.74,1331.10,261.58,253.12,413.77,62.1149486529518,111.01,878.69,247.70,536,625,1014,1652
8966,468564.9928,92771.7992000003,473564.9928,87771.7992000003,MUKONO,1062.9798,89.0155,2,2542.9,0.79,0.77,0.31,0.97,0.09,0.98,0.30,0.34,1281.99,277.80,266.29,394.35,57,98.10,856.31,226.87,863,1416,1633,1175
8967,468564.9928,87771.7992000003,473564.9928,82771.7992000003,MUKONO,1069.6824,89.1786,2,1879.6,0.09,0.36,0.54,0.75,0.13,0.57,0.41,0.87,1537.66,273.44,246.21,396.36,57,113.81,827.35,236.18,1161,968,1494,1128
8968,468564.9928,82771.7992000003,473564.9928,77771.7992000002,MUKONO,1072.4071,89.3963,3,590.2,0.48,0.90,0.91,0.51,0.22,0.90,0.80,0.24,1708.55,264.35,246.20,404.54,55.5807742616561,114.88,802.63,252.28,1182,194,175,2721
8969,468564.9928,77771.7992000002,473564.9928,72771.7992000002,MUKONO,1079.2485,89.3181,3,1232.8,0.07,0.99,0.46,0.84,0.34,0.03,0.75,0.98,1553.89,273.30,254.70,406.43,53,108.04,782.70,242.61,2044,2169,2788,231
8970,468564.9928,72771.7992000002,473564.9928,67771.7992000002,MUKONO,1086.9451,89.6507,3,231.3,0.81,0.68,0.33,0.05,0.97,0.42,0.41,0.78,1155.83,258.51,264.88,351.94,53,99.89,814.59,188.69,2789,1561,1718,1001
8971,468564.9928,67771.7992000002,473564.9928,62771.7992000002,MUKONO,1095.5628,89.6895,4,2700.1,0.39,0.67,0.47,0.38,0.48,0.28,0.67,0.47,1172.34,261.40,255.74,345.82,53,107.93,829.35,185.73,959,1345,1971,899
8972,468564.9928,62771.7992000002,473564.9928,57771.7992000002,MUKONO,1129.3861,89.9551,4,1774.3,0.31,0.62,0.38,0.21,0.41,0.49,0.66,0.34,1249.01,285.15,271.18,339.18,53,111.39,818.91,188.94,1662,1931,510,1123
8973,468564.9928,57771.7992000002,473564.9928,52771.7992000002,MUKONO,1158.8859,89.9880,4,513.0,0.23,0.61,0.47,0.25,0.31,0.90,0.95,0.43,1256.01,290.94,268.19,316.17,53,110.57,805.87,187.05,2988,2372,804,2160
8974,468564.9928,52771.7992000002,473564.9928,47771.7992000002,MUKONO,1164.8659,89.9873,4,162.1,0.66,0.38,0.51,0.33,0.65,0.08,0.56,0.62,1236.72,313.88,276.43,297.07,51.8838557863152,118.94,804.11,194.45,2701,2114,2152,1625
8975,468564.9928,47771.7992000002,473564.9928,42771.7992000002,MUKONO,1159.0874,89.9552,4,2374.1,0.04,0.09,0.35,0.24,0.42,0.17,0.97,0.01,1426.94,293.66,261.10,288.15,51,118.37,796.03,207.91,271,2575,2544,1689
8976,468564.9928,42771.7992000002,473564.9928,37771.7992000002,MUKONO,1196.0881,89.9908,5,1100.7,0.61,0.65,0.23,0.13,0.60,0.20,0.60,0.56,1343.84,269.59,253.82,259.73,51,107.34,829.64,168.70,1672,1607,2016,1977
8977,468564.9928,37771.7992000002,473564.9928,32771.7992000002,MUKONO,1171.8141,89.9220,3,1366.0,1.00,0.33,0.09,0.77,0.34,0.30,0.65,0.01,1139.05,269.85,228.63,291.43,50.354722360647,113.31,805.94,177.88,2090,1452,2789,1286
8978,468564.9928,32771.7992000002,473564.9928,27771.7992000002,MUKONO,1153.8676,89.2197,3,2971.7,0.48,0.61,0.13,0.44,0.14,0.72,0.81,0.42,1298.57,259.43,232.40,289.69,50,96.42,842.23,177.03,818,2156,1067,879
8979,468564.9928,27771.7992000002,473564.9928,22771.7992000002,MUKONO,1190.9212,89.9905,3,1388.5,0.09,0.93,0.18,0.02,0.83,0.67,0.06,0.72,1745.01,279.88,205.01,293.13,50,129.86,823.17,193.90,326,2916,1793,2506
9027,473564.9928,422771.7992,478564.9928,417771.7992,LAMWO,1229.7236,89.9939,1,105.3,0.40,0.09,0.90,0.05,0.48,0.30,0.46,0.07,2615.50,229.81,207.36,521.28,91.7970140107147,147.25,886.22,327.74,2032,2247,1940,2641
9028,473564.9928,417771.7992,478564.9928,412771.7992,LAMWO,1236.5572,89.9618,1,2591.1,0.11,0.41,0.42,0.08,0.27,0.92,0.56,0.95,2408.47,233.67,177.59,460.25,92.8320066849927,124.99,861.68,321.16,715,1855,822,738
9029,473564.9928,412771.7992,478564.9928,407771.7992,LAMWO,1046.3224,89.9122,1,1361.7,0.74,0.50,1.00,0.29,0.06,0.60,0.80,0.25,1506.04,319.02,133.78,478.71,99.3564168128576,95.48,904.30,298.25,1726,1689,602,2219
9030,473564.9928,407771.7992,478564.9928,402771.7992,LAMWO,1060.1259,89.8812,1,651.5,0.01,0.35,0.37,0.51,0.41,0.70,0.98,0.50,1706.26,299.01,123.36,450.25,99.3564168128576,99.73,927.65,278.67,885,2569,2234,2955
9031,473564.9928,402771.7992,478564.9928,397771.7992,LAMWO,1201.2599,89.9843,1,538.3,0.05,0.58,0.35,0.14,0.54,0.67,0.67,0.12,1972.71,269.93,134.61,479.34,97.3294774349993,116.27,958.96,281.61,1623,2959,422,2673
9032,473564.9928,397771.7992,478564.9928,392771.7992,LAMWO,1162.3650,89.9550,1,1983.7,0.73,0.72,0.82,0.81,0.70,0.51,0.56,0.48,1902.14,283.79,127.35,471.29,90.3564168128576,115.64,921.93,291.75,233,1040,2550,659
9033,473564.9928,392771.7992,478564.9928,387771.7992,LAMWO,1088.6622,89.8440,2,213.3,0.41,0.24,0.21,0.30,0.81,0.21,0.37,0.72,1467.67,313.57,120.29,397.57,90.3564168128576,108.83,923.17,281.75,2739,975,1542,1516
9034,473564.9928,387771.7992,478564.9928,382771.7992,LAMWO,1081.3546,89.8766,3,2364.6,0.35,0.48,0.42,0.30,0.98,0.01,0.68,0.43,1482.13,332.64,124.33,443.07,89.6918662256308,115.38,937.09,281.62,1024,1316,2567,2836
9035,473564.9928,382771.7992,478564.9928,377771.7992,LAMWO,1068.7490,89.8802,3,291.8,0.69,0.29,0.91,0.90,0.41,0.05,0.39,0.56,2025.90,324.52,117.47,373.13,88.3564168128576,100.04,934.03,255.12,2612,654,1356,548
9036,473564.9928,377771.7992,478564.9928,372771.7992,LAMWO,1012.7058,89.9735,2,684.9,0.69,0.54,0.16,0.35,0.16,0.46,0.68,0.82,1829.40,305.58,114.45,410.12,88.3564168128576,100.87,908.03,332.45,2877,1496,1824,902
9037,473564.9928,372771.7992,478564.9928,367771.7992,KITGUM,983.5791,89.9405,3,983.9,0.14,0.85,0.20,0.15,0.69,0.29,0.20,0.21,2336.39,331.52,120.17,406.48,84.28787157571,113.82,880.75,303.70,388,1602,859,20
9038,473564.9928,367771.7992,478564.9928,362771.7992,KITGUM,944.7761,89.9439,4,783.5,0.27,0.50,0.39,0.96,0.80,0.33,0.96,0.22,1979.58,333.25,121.69,426.25,78.8811943957141,116.36,867.98,316.36,37,1297,1800,10
9039,473564.9928,362771.7992,478564.9928,357771.7992,KITGUM,920.2925,89.8815,2,1935.0,0.89,0.64,0.85,0.19,0.10,0.93,0.67,0.43,1422.67,350.64,119.58,423.16,78.8811943957141,105.02,873.99,340.58,2401,2533,140,2666
9040,473564.9928,357771.7992,478564.9928,352771.7992,PADER,904.7270,89.9119,2,2028.8,0.50,0.28,0.40,0.97,0.47,0.02,0.31,0.91,1602.83,360.97,122.38,450.24,82.2494499155178,103.17,864.05,336.01,1432,409,143,1838
9041,473564.9928,352771.7992,478564.9928,347771.7992,PADER,918.8798,89.7943,2,1969.8,0.87,0.55,0.98,0.99,0.81,0.26,0.84,0.03,2070.80,334.92,115.16,433.31,85.3217915935712,95.82,867.34,311.89,2179,77,2268,2694
9042,473564.9928,347771.7992,478564.9928,342771.7992,PADER,927.6814,89.9759,3,1864.5,0.18,0.38,0.49,0.36,0.83,0.92,0.86,0.69,1575.97,370.57,114.39,433.63,85.3217915935712,93.46,869.07,325.26,1780,2163,1909,2231
9043,473564.9928,342771.7992,478564.9928,337771.7992,PADER,921.2757,89.8835,3,2238.2,0.35,0.53,0.71,0.00,0.28,0.40,0.87,0.53,1061.23,329.01,113.81,443.90,87.9648918344211,86.17,835.36,281.90,2781,2502,2085,1794
9044,473564.9928,337771.7992,478564.9928,332771.7992,PADER,926.1025,89.9464,3,361.7,0.12,0.25,0.13,0.14,0.95,0.32,0.33,0.35,1113.62,306.47,114.12,396.34,89.5247775828565,86.46,843.69,239.19,2704,1123,613,332
9045,473564.9928,332771.7992,478564.9928,327771.7992,PADER,942.1323,89.8877,2,2624.5,0.14,0.34,0.09,0.65,0.05,0.59,0.97,0.44,962.48,291.95,110.56,369.13,89.5247775828565,85.94,855.06,221.45,2109,2717,126,347
9046,473564.9928,327771.7992,478564.9928,322771.7992,PADER,969.3964,89.9444,2,316.0,0.13,0.54,0.24,0.33,0.22,0.84,0.73,0.89,1058.09,270.45,112.95,338.44,86.8489560246757,83.06,868.00,194.66,1067,1954,2222,906
9047,473564.9928,322771.7992,478564.9928,317771.7992,PADER,1005.1056,89.9144,2,2672.7,0.58,0.38,0.44,0.13,0.56,0.85,0.82,0.47,1582.20,245.36,110.21,344.21,85.8811943957141,85.78,882.65,198.01,703,2551,2826,21
9048,473564.9928,317771.7992,478564.9928,312771.7992,PADER,1029.4074,89.8810,2,1436.2,0.41,0.61,0.27,0.30,0.06,0.10,0.58,0.63,2294.19,241.94,116.15,364.29,85.8811943957141,98.14,904.05,206.00,2944,2602,2665,2165
9049,473564.9928,312771.7992,478564.9928,307771.7992,PADER,1006.4013,89.8814,2,1908.0,0.50,0.13,0.46,0.29,0.32,0.57,0.47,0.42,1177.60,242.55,119.71,375.56,84.1409624668401,91.52,880.64,182.45,2743,991,1788,2424
9050,473564.9928,307771.7992,478564.9928,302771.7992,PADER,1011.3659,89.8172,3,1998.5,0.89,0.11,0.09,0.54,0.54,0.56,0.70,0.61,1239.45,251.00,117.76,353.63,83.7623887914283,89.11,866.66,182.37,1295,2961,2492,921
9051,473564.9928,302771.7992,478564.9928,297771.7992,OMORO,1015.8344,89.8514,3,746.2,0.37,0.36,0.67,0.22,0.35,0.58,0.68,0.73,1306.04,251.03,115.88,326.80,83.7623887914283,96.89,910.83,194.84,736,1456,144,1274
9052,473564.9928,297771.7992,478564.9928,292771.7992,OMORO,1009.1457,89.9116,4,684.3,0.40,0.15,0.21,0.94,0.91,0.73,0.76,0.85,1212.64,261.16,118.16,323.28,83.6528246920227,98.90,913.92,196.72,1003,1810,732,1835
9053,473564.9928,292771.7992,478564.9928,287771.7992,OYAM,1029.9386,89.9095,4,2713.8,0.95,0.03,0.36,0.86,0.88,0.45,0.59,0.35,1171.95,265.52,120.53,297.44,83.6435831871424,106.37,962.97,215.00,2063,2673,1323,1279
9054,473564.9928,287771.7992,478564.9928,282771.7992,OYAM,1051.5906,89.9412,4,77.5,0.72,0.36,0.36,0.82,0.27,0.69,0.10,0.77,1469.15,270.23,122.70,264.68,83.3627997424451,98.95,970.02,201.88,1694,2143,2560,2749
9055,473564.9928,282771.7992,478564.9928,277771.7992,OYAM,1058.3251,89.8815,4,744.0,0.73,0.68,0.57,0.58,0.84,0.57,0.45,0.92,1078.92,248.55,129.31,251.14,72.9158196150005,89.58,976.01,193.35,2674,1532,578,2591
9056,473564.9928,277771.7992,478564.9928,272771.7992,OYAM,1063.9393,89.9142,4,1097.3,0.84,0.28,0.46,0.53,0.16,0.09,0.65,0.63,1373.77,252.33,129.41,271.42,72.9158196150006,95.38,954.45,199.80,1437,966,2464,1904
9057,473564.9928,272771.7992,478564.9928,267771.7992,KOLE,1095.6385,89.8821,4,447.0,0.03,0.29,0.12,0.56,0.27,0.43,0.88,0.98,1537.10,260.08,129.80,257.96,73.5905432973071,96.21,973.21,186.05,992,2078,1845,2440
9058,473564.9928,267771.7992,478564.9928,262771.7992,KOLE,1080.9283,89.9413,4,1715.3,0.31,0.58,0.43,0.63,0.81,0.44,0.45,0.47,956.32,252.17,136.82,280.03,79.1188056042859,97.95,963.42,181.06,2201,2476,2752,1756
9059,473564.9928,262771.7992,478564.9928,257771.7992,KOLE,1062.7013,89.8327,3,1981.2,0.06,0.35,0.47,0.98,0.91,0.04,0.04,0.67,1012.55,251.83,133.30,310.05,79.1188056042859,100.86,984.62,188.87,393,2160,2290,2807
9060,473564.9928,257771.7992,478564.9928,252771.7992,KOLE,1059.9458,89.4565,3,1432.8,0.52,0.07,0.42,0.39,0.85,0.28,0.91,0.54,1161.63,253.95,131.03,307.80,79.2378082792965,98.21,970.61,195.06,1898,1500,1783,1951
9061,473564.9928,252771.7992,478564.9928,247771.7992,KOLE,1081.0048,89.8441,4,696.4,0.95,0.82,0.54,0.58,0.56,0.37,0.96,0.77,1016.14,252.15,126.16,278.19,79.6782084064288,92.58,972.24,210.15,2944,2262,1173,402
9062,473564.9928,247771.7992,478564.9928,242771.7992,KOLE,1075.4246,89.7826,4,2432.7,0.79,0.69,0.74,0.82,0.22,0.16,0.60,0.07,1135.31,228.73,126.45,304.36,79.6782084064288,101.94,959.01,206.61,1921,2980,1090,1272
9063,473564.9928,242771.7992,478564.9928,237771.7992,KOLE,1086.1602,89.8430,4,835.0,0.73,0.57,0.03,0.89,0.09,0.90,0.52,0.56,948.74,219.48,112.78,286.97,78.4877078898795,88.29,958.98,215.10,1397,115,1143,555
9064,473564.9928,237771.7992,478564.9928,232771.7992,KOLE,1072.1951,89.7422,4,2549.7,0.45,0.52,0.36,0.19,0.21,0.53,0.10,0.88,1064.49,228.75,117.82,321.76,75.9158196150005,81.34,966.15,205.96,2068,837,2292,2850
9065,473564.9928,232771.7992,478564.9928,227771.7992,KWANIA,1063.0247,89.1413,3,66.4,0.30,0.85,0.29,0.59,0.68,0.05,0.11,0.49,1001.33,235.74,131.09,357.62,75.9158196150005,68.54,966.13,190.55,1793,620,832,2328
9066,473564.9928,227771.7992,478564.9928,222771.7992,KWANIA,1057.9749,89.4058,4,1271.7,0.58,0.81,0.70,0.63,0.86,0.77,0.35,0.57,1127.35,237.63,130.76,359.24,75.4562912421545,82.08,966.21,196.71,2211,2854,111,501
9067,473564.9928,222771.7992,478564.9928,217771.7992,KWANIA,1066.0518,89.7744,4,2393.9,0.31,0.52,0.13,0.75,0.97,0.62,0.90,0.15,967.27,267.56,132.35,316.74,74.7970140107147,76.61,961.26,222.34,132,2070,2440,908
9068,473564.9928,217771.7992,478564.9928,212771.7992,KWANIA,1067.8837,89.8748,4,481.9,0.50,0.31,0.15,0.14,0.30,0.55,0.42,0.94,952.23,260.88,142.13,303.78,74.7970140107147,75.51,929.85,238.84,622,766,464,2381
9069,473564.9928,212771.7992,478564.9928,207771.7992,KWANIA,1049.6180,89.5868,4,2032.8,0.59,0.16,0.05,0.92,0.27,0.15,0.93,0.68,1477.92,296.48,150.72,387.19,70.7308206395242,90.01,863.94,278.45,1700,1811,107,2649
9074,473564.9928,187771.7992,478564.9928,182771.7992,AMOLATAR,1051.1265,89.4862,4,987.0,0.65,0.69,0.48,0.13,0.35,0.15,0.11,0.59,1391.49,235.59,168.75,358.38,62.7970140107147,96.07,898.92,244.44,1689,1555,775,1940
9075,473564.9928,182771.7992,478564.9928,177771.7992,AMOLATAR,1051.8303,89.5844,4,1146.0,0.43,0.10,1.00,0.95,0.17,0.20,0.62,0.44,1807.00,266.46,171.32,394.78,59.1766484138696,110.63,844.08,270.75,823,1288,2760,2843
9085,473564.9928,132771.7992,478564.9928,127771.7992,NAKASONGOLA,1045.5388,89.1958,3,939.8,0.45,0.27,0.61,0.69,0.49,0.53,0.14,0.37,1105.21,285.85,253.25,456.07,54.4405971978571,94.08,866.91,258.39,2095,358,1288,2711
9086,473564.9928,127771.7992,478564.9928,122771.7992,NAKASONGOLA,1046.8957,89.0388,2,1811.4,0.21,0.21,0.95,0.86,0.19,0.87,0.60,0.91,1086.74,300.68,266.77,459.98,54.9093423282047,94.62,873.44,254.91,807,1577,956,1344
9087,473564.9928,122771.7992,478564.9928,117771.7992,NAKASONGOLA,1044.6245,87.7162,3,1559.1,0.67,0.92,0.43,0.08,0.58,0.44,0.65,0.54,1181.08,353.37,267.97,455.08,61,94.50,869.09,282.26,2482,423,1499,2602
9088,473564.9928,117771.7992,478564.9928,112771.7992,KAYUNGA,1047.0370,88.5433,3,2983.4,0.64,0.18,0.13,0.88,0.15,0.22,0.06,0.74,1176.45,342.44,259.50,439.82,61,95.29,851.98,263.11,810,1039,847,2507
9089,473564.9928,112771.7992,478564.9928,107771.7992,LUWERO,1048.2034,88.3960,3,1503.3,0.27,0.74,0.86,0.35,0.56,0.49,0.09,0.47,1356.15,391.46,282.70,421.76,61.4438690014986,82.55,840.10,228.24,873,878,878,1765
9090,473564.9928,107771.7992,478564.9928,102771.7992,LUWERO,1050.4108,88.7473,3,1272.6,0.85,0.92,0.63,0.07,0.10,0.79,0.63,0.95,1248.61,371.35,275.83,422.18,63.5594028021429,77.13,863.07,222.00,1950,1490,1866,480
9091,473564.9928,102771.7992,478564.9928,97771.7992000003,LUWERO,1052.1382,88.3144,3,1964.2,0.14,0.38,0.02,0.55,0.03,0.66,0.78,0.44,1305.11,386.13,281.20,423.97,63.5594028021429,84.79,858.37,223.81,1215,1161,421,757
9092,473564.9928,97771.7992000003,478564.9928,92771.7992000003,MUKONO,1053.7242,88.8259,2,2364.7,0.47,0.61,0.24,0.40,0.26,0.25,0.30,0.67,1342.14,314.70,276.23,403.53,61.4370519290016,95.45,834.35,227.58,177,1213,1550,2288
9093,473564.9928,92771.7992000003,478564.9928,87771.7992000003,MUKONO,1061.5309,89.4504,3,121.8,0.12,0.20,0.48,0.47,0.71,0.93,0.95,0.78,1568.97,280.70,245.76,386.58,55.6782084064288,92.64,830.18,222.29,716,2089,2504,472
9094,473564.9928,87771.7992000003,478564.9928,82771.7992000003,MUKONO,1070.7044,89.6857,4,1910.3,0.10,0.28,0.14,0.37,0.44,0.95,0.76,0.12,1636.12,256.97,249.78,386.96,55.6782084064288,107.61,805.05,228.45,39,1646,930,1460
9095,473564.9928,82771.7992000003,478564.9928,77771.7992000002,MUKONO,1077.2994,89.7830,4,1447.3,0.07,0.28,0.70,0.99,0.94,0.99,0.40,0.80,1370.69,253.80,255.13,400.01,53.9463292263644,109.93,798.98,231.27,644,2908,244,1551
9096,473564.9928,77771.7992000002,478564.9928,72771.7992000002,MUKONO,1079.7667,89.6614,4,1496.2,0.96,0.81,0.71,0.20,0.76,0.03,0.92,0.08,1284.19,264.24,252.82,399.49,50.7970140107147,108.54,838.28,204.69,2546,1605,2960,2332
9097,473564.9928,72771.7992000002,478564.9928,67771.7992000002,MUKONO,1096.0610,89.8532,5,40.0,0.66,0.22,0.59,0.77,0.93,0.49,0.75,0.53,1168.94,264.43,244.69,356.64,50.7970140107147,105.45,839.51,200.13,615,1373,2960,239
9098,473564.9928,67771.7992000002,478564.9928,62771.7992000002,MUKONO,1111.6903,89.8903,4,366.0,0.24,0.13,0.83,0.73,0.99,0.91,0.22,0.67,1117.52,274.60,247.87,347.07,51.8026190213184,111.76,822.12,209.88,1888,1182,1241,2069
9099,473564.9928,62771.7992000002,478564.9928,57771.7992000002,MUKONO,1128.7102,89.8921,4,1995.2,0.50,0.53,0.03,0.47,0.96,0.95,0.68,0.26,1042.72,284.83,270.40,315.98,53,108.52,833.05,173.60,1873,1268,639,488
9100,473564.9928,57771.7992000002,478564.9928,52771.7992000002,MUKONO,1144.2832,89.9228,4,1682.7,0.09,0.29,0.30,0.03,0.24,0.52,0.85,0.87,1176.39,285.02,280.65,328.32,53,111.35,820.43,186.65,35,1257,2171,1149
9101,473564.9928,52771.7992000002,478564.9928,47771.7992000002,MUKONO,1144.7150,89.9551,4,2327.9,0.53,0.01,0.87,0.81,0.52,0.63,0.77,0.14,1221.07,276.85,280.54,314.30,52.3756257992691,111.03,826.93,187.67,505,602,39,1650
9102,473564.9928,47771.7992000002,478564.9928,42771.7992000002,MUKONO,1159.4671,89.9882,4,2442.3,0.61,0.09,0.77,0.84,0.91,0.90,0.98,0.20,1192.07,259.95,251.69,263.77,51.8811943957141,108.34,833.18,182.63,121,1531,835,104
9103,473564.9928,42771.7992000002,478564.9928,37771.7992000002,MUKONO,1155.6420,89.9878,4,1798.0,0.30,0.31,0.47,0.34,0.43,0.63,0.80,0.94,1332.68,273.24,225.92,285.44,51.8811943957141,111.33,819.57,173.71,1002,246,1423,2664
9104,473564.9928,37771.7992000002,478564.9928,32771.7992000002,MUKONO,1171.0003,89.9890,4,2577.0,0.09,0.17,0.58,0.58,0.57,0.86,0.83,0.29,1366.31,273.78,207.20,290.46,51.5202242760999,107.89,805.79,181.59,1411,2493,481,2148
9105,473564.9928,32771.7992000002,478564.9928,27771.7992000002,MUKONO,1186.2805,89.9881,3,2648.2,0.79,0.87,0.94,0.56,0.00,0.70,0.45,0.41,1536.85,294.31,217.83,291.34,51.3217915935712,119.61,809.55,193.40,1444,2069,517,2205
9106,473564.9928,27771.7992000002,478564.9928,22771.7992000002,MUKONO,1206.3162,89.9579,4,2793.1,0.57,0.09,0.58,0.30,0.71,0.35,0.10,0.16,1645.28,278.52,213.94,289.85,51.3217915935712,112.06,825.88,205.03,649,683,2500,910
9107,473564.9928,22771.7992000002,478564.9928,17771.7992000002,MUKONO,1178.2960,89.8610,3,852.5,0.05,0.63,0.74,0.25,0.57,0.54,0.16,0.23,1533.70,263.04,200.74,293.04,59.8008553343085,115.45,813.23,188.29,1993,2801,696,2517
9154,478564.9928,422771.7992,483564.9928,417771.7992,LAMWO,1716.7785,89.9979,1,2014.0,0.79,0.44,0.42,0.77,0.74,0.54,0.85,0.86,2159.97,215.80,232.77,465.09,89,153.41,979.76,317.85,2839,1725,1998,2939
9155,478564.9928,417771.7992,483564.9928,412771.7992,LAMWO,1556.0855,89.9963,1,2231.4,0.48,0.28,0.61,0.76,0.66,0.13,0.72,0.08,2419.17,235.17,173.87,476.16,89.9584022586933,138.59,916.32,329.11,1033,2213,1692,2920
9156,478564.9928,412771.7992,483564.9928,407771.7992,LAMWO,1105.1951,89.9179,2,205.4,0.24,0.32,0.41,0.42,0.07,0.80,0.95,0.43,1859.35,281.18,126.48,579.37,96,104.26,876.81,352.54,1468,1462,892,841
9157,478564.9928,407771.7992,483564.9928,402771.7992,LAMWO,1083.8100,89.8432,2,687.6,0.01,0.07,0.46,0.58,0.63,0.52,0.07,0.23,1760.49,280.62,124.36,537.01,96,100.43,883.26,335.09,1215,1371,2409,1834
9158,478564.9928,402771.7992,483564.9928,397771.7992,LAMWO,1090.0854,89.6228,2,1776.6,0.97,0.09,0.62,0.18,0.25,0.93,0.07,0.95,1566.17,326.33,114.53,464.24,93.9730606221417,111.31,911.38,309.01,1753,2267,2987,2192
9159,478564.9928,397771.7992,483564.9928,392771.7992,LAMWO,1070.7212,89.9376,2,2210.4,0.59,0.18,0.97,0.29,0.40,0.88,0.67,0.10,1615.68,331.83,118.32,439.78,87,120.96,931.80,343.23,783,1498,1030,1592
9160,478564.9928,392771.7992,483564.9928,387771.7992,LAMWO,1059.9709,89.8770,2,2016.8,0.05,0.07,0.08,0.70,0.17,0.37,0.27,0.29,1587.00,317.98,116.31,484.69,87,123.69,925.15,358.89,2576,178,2727,576
9161,478564.9928,387771.7992,483564.9928,382771.7992,LAMWO,1053.6060,89.8791,3,264.8,0.09,0.12,0.86,1.00,0.23,0.72,0.18,0.26,1248.86,345.54,127.42,513.07,86.3354494127732,145.59,910.60,327.10,1923,2269,2413,521
9162,478564.9928,382771.7992,483564.9928,377771.7992,LAMWO,1039.4777,89.8767,3,112.4,0.33,0.13,0.61,0.78,0.08,0.33,0.26,0.79,1361.48,319.82,116.39,403.83,85,120.31,928.41,301.79,1081,2248,1252,1179
9163,478564.9928,377771.7992,483564.9928,372771.7992,KITGUM,1028.6924,89.9390,2,2202.0,0.02,0.79,0.34,0.26,0.24,0.76,0.75,0.95,2069.68,307.90,114.63,400.92,85,104.49,954.35,292.41,2999,1977,864,1546
9164,478564.9928,372771.7992,483564.9928,367771.7992,KITGUM,993.3700,89.8483,3,194.8,0.78,0.78,0.52,0.93,0.99,0.54,0.16,0.51,2286.67,317.75,119.71,377.12,82.8530608264211,109.52,904.13,285.89,2192,1918,2339,607
9165,478564.9928,367771.7992,483564.9928,362771.7992,KITGUM,955.5038,89.8519,4,1830.4,0.24,0.39,0.41,0.27,0.88,0.19,0.17,0.41,1524.73,324.26,121.82,362.22,80,106.55,864.99,319.67,479,1969,611,1599
9166,478564.9928,362771.7992,483564.9928,357771.7992,KITGUM,926.1481,89.9451,2,124.1,0.16,0.69,0.31,0.76,0.84,0.96,0.98,0.64,1559.39,349.05,119.73,409.82,80,106.46,874.29,333.88,2497,1330,1554,499
9167,478564.9928,357771.7992,483564.9928,352771.7992,KITGUM,956.4160,89.9747,3,1560.1,0.78,0.83,0.98,0.24,0.73,0.22,0.91,0.56,2131.08,346.26,115.73,367.28,83.6608078279559,97.34,900.90,280.20,232,2520,2708,417
9168,478564.9928,352771.7992,483564.9928,347771.7992,PADER,951.2172,89.9432,2,1277.0,0.46,0.59,0.14,0.12,0.53,0.36,0.49,0.82,1595.66,314.58,114.66,397.76,87,104.17,898.75,262.31,2240,427,2485,1308
9169,478564.9928,347771.7992,483564.9928,342771.7992,PADER,970.6814,89.8772,2,1618.5,0.34,0.25,0.06,0.56,0.71,0.92,0.12,0.85,2038.48,322.18,114.69,404.25,87,107.87,911.02,281.22,1332,1841,243,191
9170,478564.9928,342771.7992,483564.9928,337771.7992,PADER,965.0538,89.9700,3,1687.2,0.26,0.54,0.93,0.79,0.11,0.22,0.79,0.64,1385.50,292.85,117.52,387.66,91.402037440314,97.70,872.07,243.99,352,1633,2792,881
9171,478564.9928,337771.7992,483564.9928,332771.7992,PADER,968.1341,89.9429,2,2167.6,0.03,0.89,1.00,0.62,0.84,0.66,0.30,0.15,1254.79,294.26,119.17,373.18,94,93.60,863.68,217.20,2691,2197,2428,2192
9172,478564.9928,332771.7992,483564.9928,327771.7992,PADER,955.9514,89.9130,2,2348.2,0.87,0.92,0.96,0.88,0.69,0.67,0.38,0.11,1002.91,276.29,115.99,384.62,94,84.70,839.29,224.84,1126,599,1473,1613
9173,478564.9928,327771.7992,483564.9928,322771.7992,PADER,966.8481,89.8212,2,1214.7,0.93,0.86,0.72,0.50,0.24,0.19,0.87,0.48,1101.58,273.67,114.19,365.04,88.8592498249077,83.52,856.90,212.47,1164,1925,2039,385
9174,478564.9928,322771.7992,483564.9928,317771.7992,PADER,994.5113,89.9121,2,1114.5,1.00,0.47,0.23,0.39,0.22,0.42,0.94,0.17,1093.61,259.82,112.31,369.35,87,78.43,872.52,202.53,2799,1587,305,1112
9175,478564.9928,317771.7992,483564.9928,312771.7992,PADER,1021.8824,89.8788,2,840.7,0.66,0.30,0.32,0.75,0.21,0.33,0.52,0.18,1659.61,250.44,110.22,352.72,87,87.77,871.73,207.82,1025,2165,737,2311
9176,478564.9928,312771.7992,483564.9928,307771.7992,PADER,1006.8700,89.8507,2,2643.9,0.69,0.42,0.92,0.06,0.53,0.81,0.66,0.32,1047.48,255.15,116.29,358.39,86.1786731518201,84.99,853.13,187.50,96,2602,63,639
